id;cadastrado_em;modificado_em;excluido;nome;instituicao_id;ativo;bairro;cep;cidade;codigo_host;codigo_host_igreja;complemento;data_abertura;ddd;email;endereco;host_dirigente;numero;pais;site;telefone;uf;data_extincao
864;2017-02-07 17:34:30.963963+00;2017-02-07 17:34:30.991321+00;false;alexandre silva de frança;2243;true;heliopolis;26140000;belford roxo;\0;\0;quadra j;07/02/2017;21;alexandre.silvadefrana08@gmail.com;av julio de amorim pereira;;lote 16;BR;;994619910;RJ;\0
865;2017-02-07 17:41:53.037249+00;2017-02-07 17:41:53.081447+00;false;grama;2243;true;miguel couto;;nova iguaçu;\0;\0;grama;\0;;;rua tenente pedro simoes de lima;alexandre silva de frança;115;BR;;;RJ;\0
859;2017-02-04 15:45:39.110962+00;2018-11-19 13:40:46.386055+00;false;Igreja Metodista Wesleyana da 6 Região Itaguai;1903;false;Vila Margarida;2382140;Itaguai;\0;\0;0;0017-02-04;21;fthiagosousa@bol.com.br;Joaquim Ferreira da Costa;Pr. Gutenberg;412;BR;;37810282;RJ;\0
842;2017-01-23 20:46:48.681274+00;2019-01-23 00:14:23.692259+00;false;Patrocínio do Muriae - Centro;2059;true;Centro;36860000;Patrocínio do Muriaé;\0;\0;Salão de culto.;31/03/2015;;;Rua Felício Squetino Rosa;Pastor Ajudante José Luiz da Silva;94;BR;;;MG;\0
868;2017-02-08 16:19:30.487638+00;2017-02-08 16:19:30.515302+00;false;José Pereira Sotéro;2408;true;;;;\0;\0;;\0;;pr.jpsotero@hotmail.com;;;;\0;;;\0;\0
878;2017-02-12 12:37:33.629306+00;2017-02-12 12:37:33.676643+00;false;CGR 24 de Maio;2739;true;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
879;2017-02-12 12:38:00.253466+00;2017-02-12 12:38:00.276506+00;false;CGR Vila Aurora;2739;true;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
881;2017-02-14 20:28:08.480277+00;2017-02-14 20:28:08.55262+00;false;Bom Jesus do Norte;2090;true;São sebastião;29460000;Bom Jesus do Norte;\0;\0;;\0;28;pr.godoy@hotmail.com;Rua: Pedro Casimiro de Campos;Pb. Carlos Carvalho;454;\0;;999486684;ES;\0
885;2017-02-17 14:27:06.619288+00;2017-02-17 14:27:06.64869+00;false;Igreja metodista Wesleyana de São José do Calçado-ES;2090;true;Centro;29470-00;São José do Calçado;\0;\0;;17/02/2017;28;pr.godoy@hotmail.com;Rua: Francisca Teixeira;Pastor José Maria Teixeira Godoi;354;BR;;999486684;ES;\0
529;2017-01-04 19:36:35.539246+00;2021-05-29 17:59:55.544448+00;false;RANCHO VERDE;2054;true;Rancho Verde;36520000;Visconde do Rio Branco;657;338;Em frente a Mercearia Brasil;20/11/2010;32;;Rua Avelino Cardoso;Pb. Fabio Junior de Castro Oliveira;s/n;BR;;98 328860;MG;\0
889;2017-02-21 16:24:34.328027+00;2021-10-08 13:08:33.803823+00;false;Congregação Barreiro;2309;true;Santo Antonio;25230140;Duque de Caxias;\0;\0;Fundos;21/02/2017;21;;Rua da Felicidade;Miss. Elizete;24;BR;;;RJ;\0
662;2017-01-04 19:36:38.24434+00;2023-10-05 13:53:18.120313+00;false;CONGREGAÇÃO DO PETRÓPOLIS;2025;true;Marajoara;;BETIM;972;311;A;16/09/2012;31;;Rua Américo Costa Lage;Pr Adalgirley;86;BR;;99 073075;MG;\0
882;2017-02-14 23:50:01.197201+00;2023-01-18 18:55:03.732703+00;false;Jardim Esmeralda (Magé);1925;false;JARDIM ESMERALDA;;MAGÉ;\0;\0;;14/02/2017;;;;;;BR;;;RJ;03/12/2022
887;2017-02-17 23:25:13.849543+00;2023-01-24 16:52:37.583993+00;false;Centro de Convenção Suzana Wesley;2421;true;Ayrton Sena;;Porto Velho;\0;\0;;\0;;imwtesouraria@gmail.com;;Rev. Ruan Nunes;;BR;;;RO;\0
855;2017-02-03 10:27:58.943749+00;2023-08-05 15:24:51.4396+00;false;Jardim Belém;2135;true;Jardim Belém;3810110;São Paulo;\0;\0;;10/04/2016;11;ailtonpdias@terra.com.br;Rua Abel Tavares;Presbítero ARI;1779;BR;;;SP;\0
721;2017-01-04 19:36:39.418843+00;2023-02-13 23:09:31.759688+00;false;IMW INFANTIL - COSMÓPOLIS;2143;true;BAIRRO JARDIM PLANALTO;13152064;COSMÓPOLIS;1020;557;SOBRADO;27/04/2013;19;;RUA MARCELO LUGLI;PRESBÍTERO ABNER E ANDRESSA;1.457;BR;;;SP;\0
862;2017-02-06 00:42:31.054175+00;2023-09-27 00:03:09.397104+00;false;Congregação em Tocantins;2438;false;Grama;;Tocantihns;\0;\0;;\0;32;;;Pr. Ernane De Oliveira Martins;;BR;;99 575145;MG;\0
621;2017-01-04 19:36:37.432438+00;2023-10-27 12:31:29.323366+00;false;Ubatuba;2188;false;;;;1002;560;;\0;;;;;;BR;;;SP;\0
213;2017-01-04 19:36:28.731896+00;2020-09-21 13:19:45.227856+00;false;Vila Mirim (Praia Grande);2201;true;Anhanguera;11717-35;Praia Grande;1065;584;;09/08/2014;13;arnaldofrancomw@hotmail.com;Alfred Niederbichler;Pastor Arnaldo Franco Guimarães;291;BR;https://pt-br.facebook.com;;SP;\0
853;2017-02-01 17:58:14.685987+00;2019-12-09 04:56:28.631496+00;false;IGREJA METODISTA WESLEYANA;2113;false;Aeroporto;;Peixe;\0;\0;;\0;;;;Pb. Leandro;;BR;;;TO;\0
880;2017-02-14 17:27:12.255791+00;2020-10-20 13:44:28.683452+00;false;São José;2741;true;São José;78890000;Sorriso;\0;\0;;03/10/2020;;pastordeusvaldo@hotmail.com;Avenida São Marcos;Pr. Deusvaldo Vasconcelos Pereria;819;BR;;;MT;\0
838;2017-01-16 20:38:15.903553+00;2021-01-19 18:59:45.243224+00;false;Planaltina - DF;2094;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
870;2017-02-08 18:46:13.023438+00;2018-02-16 13:41:39.319306+00;false;Roberto Gomes de Oliveira;2659;false;brazlandia;;brasilia;\0;\0;;\0;61;Beto-oliveyra@yahoo.com.br;Q 56, conjunto F lote 190;pr Jefferson;;BR;;61963873;DF;\0
897;2017-03-04 21:14:51.797044+00;2017-03-04 21:14:51.821723+00;false;CGR Amarelinho;2747;true;;;;\0;\0;;\0;;;;Pr. Thiago;;\0;;;\0;\0
895;2017-03-03 03:39:51.238844+00;2017-03-03 20:50:43.354217+00;false;Bento Ferreira;2430;true;;;;\0;\0;;\0;;;R. Luiz Silva Pedro;;280;\0;;;\0;\0
898;2017-03-04 21:15:22.700792+00;2017-03-04 21:15:22.734507+00;false;CGR Marcilio Dias;2747;true;;;;\0;\0;;\0;;;;Asp. Almir;;\0;;;\0;\0
899;2017-03-05 13:00:12.005715+00;2017-03-05 13:00:12.030207+00;false;Praia da Costa;2746;true;;;;\0;\0;;\0;;;;Pb. Floriano;;\0;;;\0;\0
904;2017-03-18 19:20:37.844677+00;2017-03-18 19:20:37.890815+00;false;IMW MONTE ALTO;2659;true;ASA BRANCA;73700 00;MONTE ALTO;\0;\0;;\0;;;Q 124 lote 02;Pb Roberto;2;BR;;;GO;\0
900;2017-03-07 13:23:42.681267+00;2017-03-23 19:36:26.386069+00;false;Congregação BNH;2309;false;Parque Eldorado;;DUQUE DE CAXIAS;\0;\0;;\0;21;;Rua Ouro Fino;Presbítero Adelson Rodrigues;10;BR;;;RJ;\0
907;2017-03-23 20:54:09.078821+00;2017-03-23 20:54:09.107274+00;false;IGREJA METODISTA WESLEYANA SEGUNDA DE JI-PARANA;2528;true;URUPÁ;76908-48;Ji-Paraná;\0;\0;EM FRENTE AO IDAROM;05/06/2013;69;jairomw@hotmail.com;RUA OSCARINA MARQUES;Jairo Pereira Dos Santos;310;BR;;984863787;RO;\0
910;2017-03-25 21:31:28.74138+00;2017-03-25 21:31:28.782723+00;false;Congregação IMW do Bairro Betânia;2040;true;Betânia;;Ipatinga;\0;\0;;25/03/2017;;;Rua Colônia;Pr Edinázio dos Santos Domiciano;774;BR;;;MG;\0
911;2017-03-27 11:38:58.826467+00;2017-03-27 11:38:58.868007+00;false;CONGREGAÇÃO DA BANQUETA;2057;true;BANQUETA;36660000;ALEM PARAÍBA;\0;\0;;10/08/2014;32;;RUA VEREADOR ARI VIEIRA;PRESBÍTERO WELTON;S/N;BR;;988127466;MG;\0
912;2017-04-01 14:41:00.185946+00;2017-04-01 14:41:00.222367+00;false;CGR Manasses;2748;true;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
296;2017-01-04 19:36:30.865626+00;2017-04-22 20:51:24.986088+00;false;VILA   PIRACICABA;2183;false;Vila Piracicaba;8090460;SÃO PAULO;1167;572;;20/02/2016;11;paacarlos@gmail.com;Carlo Maratti;Pb Adilson Borges ( em organização );;BR;;112584860;SP;\0
867;2017-02-08 13:56:24.470201+00;2019-03-16 21:11:39.303317+00;false;Viçosa;2526;false;Nova Era;36570000;Viçosa;\0;\0;;30/11/2001;31;psbmiguel@gmail.com;Rua Dom Silvério;Asp. Paulo Sérgio Balbino Miguel;38;BR;;998974905;MG;\0
473;2017-01-04 19:36:34.420583+00;2018-10-20 13:31:22.865073+00;false;Bairro Santo Inácio dos Vieiras;2145;true;Santo Inácio dos Vieiras;14640000;Morro Agudo;587;534;Salão;24/05/1996;16;;Rua Luiza Parlato de Souza Nogueira;Leandro Inocêncio Mariano;273;BR;;38518219;SP;\0
873;2017-02-10 12:13:01.845693+00;2018-10-23 16:11:01.908903+00;false;Nova Dimensão;2452;true;Centro;;Nova Dimensão;\0;\0;;18/03/2012;69;;Real Madeiras;PASTOR JOSÉ MARIA DE MELO ALEMÃO;569;BR;;69846331;RO;\0
896;2017-03-04 18:29:08.616138+00;2022-03-08 16:52:18.786959+00;false;Monte Moriá;1937;false;Santíssimo;;Rio de Janeiro;\0;\0;;01/01/2017;;;Rua Ivan Pessoa;Pb. Mauro César dos Santos;2;BR;;;RJ;\0
872;2017-02-09 21:47:03.957816+00;2022-03-08 16:53:28.958278+00;false;Cotiara;2622;true;Cotiara;;Barra Mansa;\0;\0;;\0;;;;Presbítero Luís Barbosa;;BR;;;RJ;\0
863;2017-02-06 17:35:18.73715+00;2022-03-08 16:56:31.76284+00;false;Jaqueira;2324;true;Jaqueira;;Piraí;\0;\0;;\0;;;Rua 1;Presbítero Daniel;260;BR;;;RJ;\0
883;2017-02-15 13:29:13.739066+00;2018-10-23 16:11:42.307849+00;false;Palmeiras;2452;true;Centro;;Palmeiras;\0;\0;;15/06/2004;69;;Avenida Jatoba;PASTOR JOSÉ MARIA DE MELO ALEMÃO;S/n;BR;;;RO;\0
903;2017-03-10 22:27:31.741147+00;2018-11-01 00:32:32.116252+00;false;Congregacão Campo Novo;2464;true;Setor 2;76887000;Campo Novo;\0;\0;casa;26/09/2015;69;;Avenida Costa e Silva;Marcelo Rodrigues de Souza;2072;BR;;84083311;RO;\0
687;2017-01-04 19:36:38.738687+00;2017-04-23 01:36:23.130121+00;false;SANTANA - CARIACICA/ES;2595;false;Santana;29154120;Cariacica;968;1060;;29/07/2013;27;imwnovabrasilia@gmail.com;Rua André do Espírito Santo;;535;BR;;99159398;ES;\0
791;2017-01-04 19:36:41.148386+00;2017-04-25 21:00:39.913176+00;false;RUA ANCHIETA;2465;true;SÃO FRANCISCO;;PORTO VELHO;1229;290;;01/02/2016;69;FILHODORE_ISS29@HOTMAIL.COM;RUA ANCHIETA;PB. IVANILDO SOARES DA SILVA;2179;BR;;81322320;RO;\0
914;2017-04-25 19:47:26.260257+00;2017-06-04 16:54:52.012227+00;false;IMW Frente Missionária Santa Leopoldina;2437;false;;;Santa Leopoldina;\0;\0;;\0;;;;;;BR;;;ES;\0
339;2017-01-04 19:36:31.728859+00;2017-05-04 17:55:10.085103+00;false;Laginha;2527;false;Laginha;59300000;Caicó;756;1005;;16/09/2011;84;raimundo.paiva@hotmail.com;Rua do Mercado;Dca. Maria Terezinha.;S/N;BR;;99942040;RN;\0
92;2017-01-04 19:36:25.945472+00;2017-05-09 17:57:52.067306+00;false;Amazonas;2223;true;Amazonas;25650160;Petrópolis;45;31;;\0;24;;Rua Pernambuco;Pb. João Lomes dos Santos;29;BR;;988242944;RJ;\0
922;2017-05-23 23:06:46.849635+00;2017-05-23 23:36:05.52286+00;false;Alvino Aparecis;2713;true;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
906;2017-03-22 13:24:12.705416+00;2018-01-30 17:07:26.10598+00;false;JARDIM VITÓRIA;2472;true;JARDIM VITÓRIA;;PORTO VELHO;\0;\0;;25/10/2015;69;;;Pr. José Orlando Catarina;;BR;;992538500;RO;\0
656;2017-01-04 19:36:38.12733+00;2019-06-11 18:38:41.126223+00;false;Barretos-SP;2145;true;Ibirapoera;14680100;Barretos;889;534;Salão;24/05/2012;;;Rua 18;ASPIRANTE JOSUE TAVARES DO NASCIMENTO;1350;BR;;;SP;\0
877;2017-02-11 01:25:57.088971+00;2021-10-26 18:26:41.17894+00;false;Congregação de UBÁ - MG -;2408;false;;;;\0;\0;;\0;;;;Pastor Saulo Ribeiro;;BR;;;MG;\0
854;2017-02-02 21:48:31.689788+00;2021-11-11 15:48:21.076171+00;false;SITIO SANTA CRUZ;2462;true;SITIO SANTA CRUZ;59184000;VERA CRUZ;\0;\0;;\0;84;;RUA: SEBASTIÃO PAULINO DA SILVA;Evangelista Maria Elça Mulatinho;S/N;BR;;;RN;\0
916;2017-05-02 12:49:27.782316+00;2021-11-03 13:51:08.65443+00;false;BEIRA RIO;2155;true;;;;\0;\0;;\0;;;;PASTOR EDSON CAETANO ARANTES;;BR;;;PR;\0
876;2017-02-11 00:03:45.537054+00;2019-09-24 15:03:15.183365+00;false;Congregação do Carnaubal;1991;true;Carnaubal;;Mossoró;\0;\0;;01/02/2017;84;rosenildoraposo@gmail.com;Rua Josefa Torquato;PABLO BRITO;100;BR;;96 384590;RN;\0
849;2017-01-31 16:33:23.565257+00;2019-08-15 01:14:29.871141+00;false;Congregação Rio Marinho;2073;false;Rio Marinho;29112-46;Vila Velha;\0;\0;;\0;;;Rua Serra Pelada, 01;;;BR;;;ES;\0
902;2017-03-10 20:13:22.977885+00;2019-10-03 13:25:30.174038+00;false;IGREJA SEDE JARDIM TROPICAL;2598;true;Jardim Tropical;;Serra;\0;\0;;14/01/2018;;;AV: MANOEL NUNES;Pastor Dejair Mattedi Abelha;180;BR;;;ES;\0
909;2017-03-24 22:31:17.857915+00;2019-11-07 15:58:54.619578+00;false;CONGREGAÇÃO DE MONJOLOS;2351;false;MONJOLOS;2440000;SÃO GONÇALO;\0;\0;QUADRA 25;31/12/2016;;pbanchieta@yahoo.com.br;RUA ITATIBA;Pb. JOSÉ ANCHIETA DA SILVA;LOTE 51;BR;;;RJ;\0
840;2017-01-22 13:03:57.633111+00;2023-04-13 12:31:27.345249+00;false;Sede;2000;true;Campo Alegre;27580000;Itatiaia;\0;\0;;22/01/2017;24;dioceliaraujo@gmail.com;Praça dos Mineiros;Pr. Dioceli Magalhães de Araujo;188;BR;;98 812497;RJ;\0
886;2017-02-17 19:12:58.018041+00;2023-07-31 17:15:47.644293+00;false;MORADA DA BARRA;2070;false;MORADA DA BARRA;29126570;VILA VELHA;\0;\0;;01/01/2017;27;;RUA CARLOS CHAGAS;Pr. Valdeir Barbosa Pereira;711;BR;;;ES;\0
892;2017-02-22 17:58:16.583304+00;2020-05-30 19:00:18.412798+00;false;Metodista Wesleyana Maués;2386;true;Santa Luzia;69190000;Maués;\0;\0;;13/01/2019;92;missaourupadi@hotmail.com;Rua Salime Almeida Benchaya nº 28 bairro Santa Luzia;Edivaldo dos Anjos Farias;;BR;;;AM;\0
713;2017-01-04 19:36:39.263184+00;2021-01-12 23:23:27.275702+00;false;IMW URURAÍ;2217;true;URURAÍ;28040145;Campos dos Goytacazes;1204;64;;29/11/2015;22;wellington_imw@hotmail.com;Rua A, esquina com Rua Américo Alves da Silva;Pb. Genildo Banda do Nascimento;338;BR;;99 000520;RJ;\0
913;2017-04-24 21:23:47.092525+00;2018-01-31 14:56:23.974671+00;false;CONGREGAÇÃO MORRO DO PILAR;2123;true;CENTRO;35875000;MORRO DO PILAR;\0;\0;;29/08/1979;31;pastordivinosoares@gmail.com;RUA DUQUE DE CAIXIAS;DIVINO SOARES DS SANTOS;5;BR;;988935972;MG;\0
869;2017-02-08 18:45:19.133508+00;2018-02-16 13:41:18.063576+00;false;Roberto Gomes de Oliveira;2659;false;Vila São José;72755119;Brazlandia;\0;\0;;18/07/2017;61;21zxcmnb@gmail.com;Q 56, conjunto F lote;pr Jefferson;190;BR;;196387376;DF;\0
451;2017-01-04 19:36:33.973409+00;2017-06-04 16:54:18.514367+00;false;COMUNIDADE DE MANGARAÍ;2437;false;;;Santa Leopoldina;554;263;;\0;;;;;;BR;;;ES;\0
596;2017-01-04 19:36:36.913678+00;2017-06-19 20:27:01.833448+00;false;TRÊS CORAÇÕES - CONGREGAÇÃO;2118;false;SANTA TEREZA;37410000;TRÊS CORAÇÕES;949;412;;10/12/2011;;;RUA AROLDO RESENDE;DOUGLAS DE FREITAS RODRIGUES;355;BR;;;MG;\0
110;2017-01-04 19:36:26.317889+00;2019-01-31 02:11:21.177352+00;false;Jardim Guanhembú;2082;false;Jardim Guanhembú;4814040;São Paulo;66;517;;05/01/2001;11;roberto.goesimw@outlook.com;Avenida Antonio Ramos Junior;Pr Roberto Goes dos Santos;74;BR;;994285550;SP;01/01/2019
224;2017-01-04 19:36:29.096368+00;2019-02-05 18:24:44.059585+00;false;MUNDO NOVO;1908;true;LAGOA;25903605;MAGÉ;211;22;CONGREGAÇÃO;\0;;;RUA BARÃO DO TRIUNFO;ASPIRANTE PAULO DE SOUZA SAMPAIO;S/N;BR;;;RJ;\0
934;2017-08-06 23:20:35.460182+00;2017-08-06 23:20:35.558998+00;false;Congregação Vista Alegre;2297;true;Araras;25725000;Petrópolis;\0;\0;Vista Alegre;\0;;;Estrada Bernardo Coutinho;;;BR;;;RJ;\0
588;2017-01-04 19:36:36.728439+00;2017-08-10 19:20:25.375232+00;false;congregação Mantenópolis;2036;false;CENTRO;29800000;MANTENÓPOLIS;750;405;TEMPLO;30/09/1985;;;RUA SÃO GERALDO;JACONIAS BANDEIRA DE ASSIS;55;BR;;;ES;\0
936;2017-08-22 01:54:29.43001+00;2017-08-22 01:59:03.127522+00;false;Igreja Metodista Wesleyana - Congregação de Divino;2122;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
915;2017-04-26 19:55:58.89364+00;2022-02-12 00:54:08.623644+00;false;IMW Rosário da Limeira;2602;true;Centro;;Rosário da Limeira;\0;\0;Antigo prédio da Câmara;16/03/2017;32;;Rua da Vovó;Pastor Marcos Aurelio Lanes;;BR;;;MG;\0
96;2017-01-04 19:36:26.030403+00;2022-02-14 20:33:23.106433+00;false;Porto das Caixas;2268;true;Porto das Caixas;24890000;Itaboraí;48;92;Loja;10/11/2002;21;;Senhora da Conceição;Asp. Fábio de Moraes;408;BR;;26 455000;RJ;\0
930;2017-07-03 16:12:59.847862+00;2022-03-08 17:01:38.558877+00;false;ALTO DA BOAVISTA;2240;true;Alto da Boavista;20531-39;Rio de Janeiro;\0;\0;;01/07/2017;21;paulosilveira262@gmail.com;Rua Margarino Torres;Presbítero ANTONIO CARLOS VIANNA;5;\0;;81 316678;RJ;\0
560;2017-01-04 19:36:36.159042+00;2017-09-10 00:29:29.190839+00;false;IMW SUMARÉ;2143;false;BAIRRO JARDIM SEMINÁRIO - NOVA VENEZA;13177000;SUMARÉ;707;557;TÉRREO;20/02/2005;19;colaboradorsantos@hotmail.com;AVENIDA BRASIL;ASPIRANTE A PASTOR JOSAFÁ DA SILVA SANTOS;1.068;BR;;88782916;SP;\0
925;2017-06-03 13:33:02.951801+00;2017-09-21 00:22:00.514918+00;false;Congregação Barreiro;2309;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
324;2017-01-04 19:36:31.431904+00;2017-12-29 17:27:13.233447+00;false;Parque Alvorada;1922;true;Parque São Bento;26183620;Belford Roxo;348;117;0;\0;;;Rua Assapaba;Pr. Floriano Cassiano Batista Filho;54;BR;;;RJ;\0
932;2017-07-08 19:30:19.672925+00;2018-05-04 19:27:33.600611+00;false;CONGREGAÇÃO DA IMW NO JD. PARAÍSO;2186;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
620;2017-01-04 19:36:37.412929+00;2017-09-10 00:30:16.308248+00;false;IMW PAINEIRAS - COSMÓPOLIS;2143;false;BAIRRO JARDIM DAS PAINEIRAS;13150000;COSMÓPOLIS;1151;557;TÉRREO;22/08/2015;19;ggreboucas2015@gmail.com;RUA SANTOS DUMONT;EVANGELISTA DANIEL FELIPE CARDOSO E PASTOR GESSIVALDO GOMES REBOUÇAS;26;BR;;993273404;SP;\0
693;2017-01-04 19:36:38.859587+00;2017-09-10 00:31:49.291096+00;false;IMW PAULÍNIA;2143;false;BAIRRO PARQUE BOM RETIRO;13140000;PAULÍNIA;965;557;CASA;14/07/2013;19;josafassantos@gmail.com;RUA IDELFONSOI CÂNDIDO DIAS;ASPIRANTE A PASTOR JOSAFÁ DA SILVA SANTOS;266;BR;;982155741;SP;\0
187;2017-01-04 19:36:27.988744+00;2017-09-13 21:30:58.968529+00;false;Ponte Missionária;2238;false;Capivari;25231220;Duque de Caxias;167;44;;\0;21;;Rua General Izifdoro Lopes;Pastor Jusley Cardoso;1097;BR;;26764572;RJ;\0
462;2017-01-04 19:36:34.188403+00;2017-09-14 18:00:28.763475+00;false;Congregação da Igreja Metodista Wesleyana Jardim dos Cardosos;2186;true;Cabuçu;7144170;Guarulhos;1185;522;Jardim Dos;18/11/2015;11;hanneiy@ig.com.br;Rua Sete;PRESBÍTERO JACQUES PAULO;59;BR;;24114692;SP;\0
113;2017-01-04 19:36:26.434094+00;2017-10-02 22:43:09.419611+00;false;CONGREGAÇÃO DE PAULO FREIRE;2552;true;Zona Rural;;MOSSORO;829;610;;28/01/2011;84;;ASSENTAMENTO PAULO FREIRE;Pb. Roberto Carlos;21;BR;;99490367;RN;\0
929;2017-06-15 21:21:30.75617+00;2019-08-03 22:29:13.124673+00;false;IGREJA METODISTA WESLEYANA DA BARRA;2409;true;;;;\0;\0;;\0;32;;;;;\0;;;\0;\0
393;2017-01-04 19:36:32.830284+00;2019-09-09 23:48:47.330657+00;false;Congós;2448;true;Congós;;Macapá;455;275;Rua Sétima;01/08/2017;27;celrl@bol.com.br;Av. Ben Hur Corrêa;Pastor Celso Fabiano Silva Farias;;BR;;;AP;\0
927;2017-06-12 21:42:29.960981+00;2021-04-29 19:24:58.324911+00;false;Marcos Freire;2465;false;Marcos Freire;76824066;Porto Velho;\0;\0;;01/12/2016;69;;Rua Estrada dos Periquitos;Pr. Odebe;1901;BR;;93 244180;RO;\0
763;2017-01-04 19:36:40.592086+00;2020-10-02 14:34:53.731369+00;false;JARDIM OCIDENTAL;1919;true;JARDIM OCIDENTAL;26040345;NOVA IGUAÇU;1099;114;AMBAI;01/01/2015;21;rev.marcoantoniodeoliveira@gmail.com;RUA SACOPÁ;Diácono;66;BR;;;RJ;\0
894;2017-03-01 17:08:12.088388+00;2021-01-14 09:44:36.14269+00;false;IMW Ataide;2417;false;Ataide;29119260;Vila Velha;\0;\0;Loja;01/03/2012;27;;Rua Princesa Isabel;Weverton Rosa da Silva;80;BR;;98 803509;ES;\0
926;2017-06-05 02:24:03.898617+00;2023-10-17 21:12:38.998489+00;false;Tabatinga;2521;true;TABATINGA;97578000;SANTANA DO LIVRAMENTO;\0;\0;;29/09/2016;;;HENRIQUE IGNACIO;FRANCILINA ALVES e Yony;100;BR;;;RS;\0
931;2017-07-04 16:25:44.553277+00;2022-10-21 22:11:29.210016+00;false;Palmares;1982;true;Paciência / Palmares;23066000;Rio de Janeiro;\0;\0;Quadra 37;03/07/2017;21;;Rua Soldado Ramis Mendes;Pastor João Batista Pontes;19;BR;;;RJ;\0
590;2017-01-04 19:36:36.769158+00;2023-02-08 17:36:47.080515+00;false;IMW Bahia;2513;true;Bahia Velha;0;Rio Branco;752;476;Rua da Escola;03/04/2010;68;imwbahiaacre@gmail.com;Rua Mende Sá;Manoel Hegino da Silva Júnior;190;BR;;81 068116;AC;\0
135;2017-01-04 19:36:26.882485+00;2023-03-24 16:25:53.164436+00;false;JARDIM IGUAÇU;1919;true;Jardim Iguaçu;26282050;Nova Iguaçu;92;114;;16/04/1995;21;brunogs30@gmail.com;Rua Pequeri;Pr. Bruno Gomes;238;BR;;;RJ;\0
923;2017-05-24 23:03:17.697228+00;2023-04-06 19:34:55.658037+00;false;Congregação Águas Lindas - IMW-ALGO;2095;false;JARDIM AMERICA 2;;Águas Lindas de Goias;\0;\0;;30/09/2011;61;P.BMACIEL@HOTMAIL.COM;;Pr. Vilcimar;;BR;;98 707588;GO;01/01/2023
504;2017-01-04 19:36:35.045097+00;2023-06-20 18:03:36.672433+00;false;Almirante Tamandare;2154;false;Monte Santo;;Almirante Tamandare;626;516;;24/11/2008;41;;Rua Tiatuva;Colaborador Carlos Alberto Martins;6;BR;;35 855560;PR;\0
756;2017-01-04 19:36:40.402741+00;2021-02-06 20:13:35.550729+00;false;Novo Horizonte PVH;2350;true;Conceição;76808326;Porto Velho;1142;792;;20/08/2015;69;imwnovohorizontepvh@gmail.com;Rua Bernardo Simeão;Pr. Arilson / Pr. Guimarães;3394;BR;;84 564417;RO;\0
618;2017-01-04 19:36:37.373262+00;2018-10-30 00:38:31.443154+00;false;Vale do Sol;2493;false;Vale do Sol;;Governador Valadares;1150;456;;06/03/2015;33;serralheriatorresgv@hotmail.com;Rua 7;Aspirante Wilian de Sousa Torres;150;BR;;32715646;MG;\0
951;2017-10-03 01:40:13.417686+00;2017-10-03 01:43:35.64172+00;false;Leslie  Vitória da Silva Carvalho;2674;true;Nova Humaitá;69800-00;HUMAITA;\0;\0;;02/10/2017;97;;Rua Jacó Aires;Pr. Alexandre Simas Sant'ana;1651;BR;;981019157;AM;\0
953;2017-10-03 01:48:35.305826+00;2017-10-03 01:48:35.377378+00;false;Edson Rosas  Pereira;2674;true;São Francisco;69800-00;HUMAITA;\0;\0;;02/10/2017;97;;Avenida Brasil;Pr. Alexandre Simas Sant'ana;417;BR;;981078759;AM;\0
954;2017-10-03 01:50:52.370592+00;2017-10-03 01:50:52.432365+00;false;Rosane Kelly da Silva Reis;2674;true;São Francisco;69800-00;HUMAITA;\0;\0;;02/10/2017;97;;Avenida Brasil;Pr. Alexandre Simas Sant'ana;417;BR;;981007869;AM;\0
955;2017-10-03 01:53:02.486964+00;2017-10-03 01:53:02.524815+00;false;Welder José Relvas dos Santos;2674;true;São Domingo Sávio;69800-00;HUMAITA;\0;\0;;02/10/2017;97;;Rua Travessa da Mangabeira;Pr. Alexandre Simas Sant'ana;1003;BR;;984078171;AM;\0
956;2017-10-03 01:59:18.361039+00;2017-10-03 01:59:18.409916+00;false;Angela Maria Rodrigues Pereira;2674;true;Nova Humaitá;69800000;HUMAITA;\0;\0;;02/10/2017;97;;Rua Bezerra  de Noranha;Pr. Alexandre Simas Sant'ana;1464;BR;;981136672;AM;\0
957;2017-10-03 02:03:51.763625+00;2017-10-03 02:03:51.824919+00;false;Ana  Maria  Silva Costa;2674;true;Novo Centenário;69800000;HUMAITA;\0;\0;;02/10/2017;97;;Beco do Cezario;Pr. Alexandre Simas Sant'ana;31;BR;;981109186;AM;\0
958;2017-10-03 02:07:15.372851+00;2017-10-03 02:07:15.436561+00;false;Nasson Aragão Braga;2674;true;São José;69800-00;HUMAITA;\0;\0;;02/10/2017;97;;Rua Jasmim;Pr. Alexandre Simas Sant'ana;1137;BR;;984016609;AM;\0
